StartTime: 2020-01-03 12:55:25.884
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	14:49:16.082	-0.0864	0.0273	1.0225	0.7935	-0.2441	5.0049	-0.6482	2.3126	-122.6349	39.7301 
0x50	14:49:16.131	-0.0854	0.0171	1.0078	-5.1880	-6.8970	6.4697	-0.9723	2.0764	-122.2723	39.7242 
0x50	14:49:16.180	-0.0996	0.0166	0.9937	1.4038	2.3804	1.9531	-0.8624	2.2687	-122.1735	39.7184 
0x50	14:49:16.228	-0.0806	0.0225	1.0068	-1.2207	-0.1831	2.8076	-0.8459	2.3291	-122.1790	39.7301 
0x50	14:49:16.277	-0.0889	0.0083	0.9922	-11.2915	0.6104	7.2632	-1.3623	2.4225	-121.8164	39.7184 
0x50	14:49:16.311	-0.0840	0.0117	1.0244	-5.3711	-1.0376	4.6997	-1.5216	2.4884	-121.6571	39.7242 
0x50	14:49:16.360	-0.0747	0.0078	0.9995	-4.1504	-0.7324	7.1411	-1.6699	2.4939	-121.3000	39.7213 
0x50	14:49:16.408	-0.0825	0.0083	1.0049	-1.8921	2.5024	4.0894	-1.6974	2.6038	-121.0364	39.7154 
0x50	14:49:16.458	-0.0859	0.0093	1.0186	-0.7935	3.8452	-1.7700	-1.6974	2.8345	-121.1298	39.7095 
0x50	14:49:16.506	-0.0854	0.0117	1.0093	-4.5166	4.1504	6.4087	-1.7249	3.0762	-121.0419	39.7213 
0x50	14:49:16.555	-0.0947	0.0054	1.0020	-2.3804	4.2725	3.1128	-1.7963	3.3344	-120.8936	39.7125 
0x50	14:49:16.604
